Interval	Avg	Std	CI=0.95	Min	Median	Max
  436 --   437	32.818	1.253	1.556	30.990	32.962	34.812
  437 --   438	33.140	1.399	1.737	31.722	32.449	35.580
  438 --   439	32.883	1.501	1.864	30.381	32.758	34.647
  439 --   440	32.719	1.693	2.103	29.454	33.160	34.192
  440 --   441	32.302	1.460	1.812	29.497	32.630	33.615
  441 --   442	32.345	1.188	1.475	30.941	31.945	34.476
  442 --   443	32.286	2.056	2.553	30.474	31.022	35.865
  443 --   444	33.398	1.902	2.361	31.689	32.265	36.449
  444 --   445	33.101	1.302	1.616	31.137	33.022	34.874
  445 --   446	33.249	1.347	1.673	31.240	33.119	35.006
